0.000000,0.000000
1.000000,0.000000
2.000000,0.000000
3.000000,0.000000
4.000000,0.000000
5.000000,0.000000
6.000000,0.000000
7.000000,0.000000
8.000000,0.000000
9.000000,0.000000
10.000000,0.000000
11.000000,0.000000
12.000000,0.000000
13.000000,124.000000
14.000000,124.000000
15.000000,124.000000
16.000000,124.000000
17.000000,124.000000
18.000000,124.000000
19.000000,124.000000
20.000000,124.000000
21.000000,124.000000
22.000000,124.000000
23.000000,124.000000
24.000000,124.000000
25.000000,124.000000
26.000000,124.000000
27.000000,124.000000
28.000000,124.000000
29.000000,124.000000
30.000000,124.000000
31.000000,124.000000
32.000000,124.000000
33.000000,124.000000
34.000000,124.000000
35.000000,124.000000
36.000000,124.000000
37.000000,124.000000
38.000000,104.077910
39.000000,103.849336
40.000000,108.642304
41.000000,108.543379
42.000000,108.446220
43.000000,108.350836
44.000000,108.257228
45.000000,108.165401
46.000000,108.075355
47.000000,107.987090
48.000000,107.900603
49.000000,107.815892
50.000000,107.732952
51.000000,107.651778
52.000000,107.572361
53.000000,107.494693
54.000000,107.418766
55.000000,114.952092
56.000000,115.021638
57.000000,115.093358
58.000000,118.411348
59.000000,118.512095
60.000000,118.613734
61.000000,118.716197
62.000000,118.819417
63.000000,118.923325
64.000000,119.027858
65.000000,119.132950
66.000000,119.238539
67.000000,119.344563
68.000000,119.450963
69.000000,119.557678
70.000000,119.664652
71.000000,119.771829
72.000000,119.879155
73.000000,119.986576
74.000000,119.910890
75.000000,120.030565
76.000000,120.149510
77.000000,120.267710
78.000000,120.385148
79.000000,120.501809
80.000000,120.617679
81.000000,120.732743
82.000000,120.846987
83.000000,120.960398
84.000000,121.072963
85.000000,121.184670
86.000000,121.295506
87.000000,121.405460
88.000000,121.514520
89.000000,121.622677
90.000000,121.729921
91.000000,121.836241
92.000000,121.941629
93.000000,122.046076
94.000000,122.149574
95.000000,122.139022
96.000000,122.190808
97.000000,122.239644
98.000000,122.285560
99.000000,124.516321
100.000000,124.468871
101.000000,124.991067
102.000000,124.914471
103.000000,124.838606
104.000000,124.763532
105.000000,124.689302
106.000000,124.615968
107.000000,124.543580
108.000000,123.850945
109.000000,123.800495
110.000000,123.751727
111.000000,123.704628
112.000000,123.659179
113.000000,123.615363
114.000000,123.573157
115.000000,123.532537
116.000000,122.994096
117.000000,122.977851
118.000000,122.962400
119.000000,122.562860
120.000000,122.566411
121.000000,122.569955
122.000000,122.573492
123.000000,125.116348
124.000000,125.153472
125.000000,126.003532
126.000000,126.038885
127.000000,126.073982
128.000000,121.693686
129.000000,121.672711
130.000000,122.100768
131.000000,122.088119
132.000000,122.075378
133.000000,122.062549
134.000000,122.049635
135.000000,120.506698
136.000000,120.476654
137.000000,120.446588
138.000000,122.004794
139.000000,122.000172
140.000000,121.995703
141.000000,121.991389
142.000000,121.987233
143.000000,121.983239
144.000000,121.979408
145.000000,122.844418
146.000000,122.856324
147.000000,122.868504
148.000000,122.880960
149.000000,122.893690
150.000000,122.906693
151.000000,122.919970
152.000000,122.933518
153.000000,122.947338
154.000000,122.961427
155.000000,122.975785
156.000000,123.014069
157.000000,123.028348
158.000000,123.042905
159.000000,123.057738
160.000000,123.072846
161.000000,123.088225
162.000000,123.103873
163.000000,123.119787
164.000000,123.135966
165.000000,123.152405
166.000000,123.169103
167.000000,123.186057
168.000000,123.203263
169.000000,123.229155
170.000000,123.247273
171.000000,123.265612
172.000000,123.284169
173.000000,123.302942
174.000000,123.321927
175.000000,127.441742
176.000000,127.589762
177.000000,127.739926
178.000000,128.626184
179.000000,128.762282
180.000000,129.716190
181.000000,129.841523
182.000000,129.964980
183.000000,130.086455
184.000000,130.240167
185.000000,130.359066
186.000000,130.551515
187.000000,130.665248
188.000000,130.776084
189.000000,131.699246
190.000000,131.772062
191.000000,132.134175
192.000000,132.192653
193.000000,132.249321
194.000000,132.304202
195.000000,132.357319
196.000000,133.262798
197.000000,133.279234
198.000000,133.295063
199.000000,133.426072
200.000000,133.436730
201.000000,133.446912
202.000000,133.456629
203.000000,133.465893
204.000000,133.474718
205.000000,132.365116
206.000000,132.533994
207.000000,132.504470
208.000000,132.474785
209.000000,132.444946
210.000000,132.414965
211.000000,132.384852
212.000000,132.354616
213.000000,134.250437
214.000000,134.266368
215.000000,136.065557
216.000000,136.107083
217.000000,136.148662
218.000000,136.190272
219.000000,136.231890
220.000000,136.273496
221.000000,136.315067
222.000000,136.356585
223.000000,136.398028
224.000000,136.439377
225.000000,136.480616
226.000000,136.521724
227.000000,136.562686
228.000000,136.603485
229.000000,136.644105
230.000000,134.809832
231.000000,134.799423
232.000000,134.788196
233.000000,134.776154
234.000000,134.763301
235.000000,134.749641
236.000000,134.614526
237.000000,134.603821
238.000000,134.592161
239.000000,134.728567
240.000000,134.708347
241.000000,134.764943
242.000000,134.739244
243.000000,130.086169
244.000000,129.973892
245.000000,129.860827
246.000000,129.747019
247.000000,129.632514
248.000000,129.517359
249.000000,129.401601
250.000000,130.934173
251.000000,130.879276
252.000000,130.825312
253.000000,128.539162
254.000000,128.458839
255.000000,128.379737
256.000000,128.301882
257.000000,128.225299
258.000000,128.150010
259.000000,128.076035
260.000000,128.003391
261.000000,127.932092
262.000000,127.862151
